Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТЕХНОЛОДЖИ""",ООО СТ,6318068080,"443022, Самарская обл, г.о. Самара, вн.р-н Советский, г Самара, ш Заводское, д. 6, литера АА1, ком. 8", 53.195967, 50.245303,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-st-inn-6318068080-ogrn-1226300008846-d8f821547aac66ade053259aa8c0b95d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПУТНИК-ГЕРМЕС""",ООО СПУТНИК-ГЕРМЕС,6318040060,"443041, Самарская обл, г.о. Самара, вн.р-н Ленинский, г Самара, ул Ленинская, д. 166, офис 75", 53.194616, 50.110501,79.12,Деятельность туроператоров,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-sputnik-germes-inn-6318040060-ogrn-1186313093119-7941631c9ada25c4e0531f9aa8c02d3d
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОХОДНО-ТУРИСТИЧЕСКАЯ БАЗА""",АО ПТБ,6316204227,"443099, Самарская обл., г. Самара, ул. Максима Горького, д. 98 ком. 4", 53.183016, 50.075080,79.11,Деятельность туристических агентств,https://spark-interfax.ru/samarskaya-oblast-samara/ao-ptb-inn-6316204227-ogrn-1146316010092-becb1f645b20437290a46dcd5bb5a726
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРОД-КУРОРТ""",ООО ГОРОД-КУРОРТ,6317152388,"443099, Самарская обл, г.о. Самара, вн.р-н Самарский, г Самара, ул Галактионовская, д. 38, кв. 9", 53.186147, 50.098041,79.12,Деятельность туроператоров,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-gorod-kurort-inn-6317152388-ogrn-1216300011828-bd7754d8b0ff57d1e053219aa8c00c6b
"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""ЗЕМЕТЧИНСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""",МУ ЗЕМЕТЧИНСКИЙ КЦСОН,1035801100257,"442000, Пензенская обл., Земетчинский район, рабочий пос. Земетчино, пл. Победы, д. 4", 53.495896, 42.619001,87.90,Деятельность по уходу с обеспечением проживания прочая,https://spark-interfax.ru/penzenskaya-oblast-zemetchinski-raion/mbu-zemetchinski-ktsson-inn-5813003712-ogrn-1035801100257-6906d99178e7226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕНЗЕНСКАЯ ЛИЗИНГОВАЯ КОМПАНИЯ""",ООО ПЛК,5835069393,"440502, Пензенская обл, м.р-н Пензенский, с.п. Алферьевский сельсовет, д Ключи, проезд Луговой 1-й, д. 5", 53.017888, 45.103825,64.91,Деятельность по финансовой аренде (лизингу/сублизингу),https://spark-interfax.ru/penzenskaya-oblast-penzenski-raion/ooo-plk-inn-5835069393-ogrn-1065835036145-f2a233fe5a51415981b47366f9041763
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА БЛАГОУСТРОЙСТВА"" ГОРОДА СЕРДОБСКА",МБУ СЛУЖБА БЛАГОУСТРОЙСТВА,5800001595,"442894, Пензенская обл, м.р-н Сердобский, г.п. город Сердобск, г Сердобск, ул Ленина, д. 232", 52.454968, 44.219722,81.29,Деятельность по чистке и уборке прочая,https://spark-interfax.ru/penzenskaya-oblast-serdobski-raion/mbu-sluzhba-blagoustroistva-inn-5800001595-ogrn-1235800009774-6906d9914a1a226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУЗНЕЦКИЙ ТЕХНОПАРК""",ООО КУЗНЕЦКИЙ ТЕХНОПАРК,5803027055,"442530, Пензенская обл., г. Кузнецк, ул. Белинского, д. ЗД 8А/6", 53.124281, 46.568772,20.16,Производство пластмасс и синтетических смол в первичных формах,https://spark-interfax.ru/penzenskaya-oblast-kuznetsk/ooo-kuznetski-tekhnopark-inn-5803027055-ogrn-1155803001243-34227937db744e2abaab05804bee7c8f
"АССОЦИАЦИЯ КРЕСТЬЯНСКИХ ФЕРМЕРСКИХ ХОЗЯЙСТВ ""ОРЕНБУРЖЬЕ""",АКФХ ОРЕНБУРЖЬЕ,1025602731219,"460508, Оренбургская обл., Оренбургский район, пос. Ленина, ул. Ленинская, д. 33", 51.870216, 55.061977,99999,99999,https://spark-interfax.ru/orenburgskaya-oblast-orenburgski-raion/obedinenie-orenburzhe-inn-5638006002-ogrn-1025602731219-6906d99039a9226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВАР""",ООО СВАР,5835123121,"440039, Пензенская обл., г. Пенза, ул. Гагарина, д. 13 литера д каб. 120", 53.225855, 45.000683,27.51,Производство бытовых электрических приборов,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-svar-inn-5835123121-ogrn-1175835006060-d941a9b1b42f4881a4859ecec58c50db
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕНЗЕНСКИЕ КЛЕНОВАРНИ""",ООО ПК,5808005859,"442940, Пензенская обл., Бековский район, рабочий пос. Беково, ул. Ленинская, д. 7", 52.462181, 43.714639,01.29,Выращивание прочих многолетних культур,https://spark-interfax.ru/penzenskaya-oblast-bekovski-raion/ooo-pk-inn-5808005859-ogrn-1175835011879-591525efe5875bb9e0531c9aa8c084ba
"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИОСИНТЕЗ""",ПАО БИОСИНТЕЗ,5834001025,"440013, Пензенская обл., г. Пенза, ул. Дружбы, стр. 4", 53.218112, 45.061921,21.20.1,Производство лекарственных препаратов для медицинского применения,https://spark-interfax.ru/penzenskaya-oblast-penza/pao-biosintez-inn-5834001025-ogrn-1025801102502-3ef2a6c55a08417f8a3d716987b71dda
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕНЗЕНСКОЕ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ЭЛЕКТРОПРИБОР""",АО ПО ЭЛЕКТРОПРИБОР,5835094992,"440011, Пензенская обл., г. Пенза, проспект Победы, д. 69", 53.223453, 44.963931,26.20.4,"Производство средств защиты информации, а также информационных и телекоммуникационных систем, защищенных с использованием средств защиты информации",https://spark-interfax.ru/penzenskaya-oblast-penza/ao-po-elektropribor-inn-5835094992-ogrn-1125835000170-4502a7dcfa404aa8ac2653a5eeb23f71
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ ФЕРМЫ""",ООО НОВЫЕ ФЕРМЫ,5827901723,"442152, Пензенская обл., Нижнеломовский район, с. Овчарное, ул. Луговая, владение 41", 53.517747, 43.752796,46.32,Торговля оптовая мясом и мясными продуктами,https://spark-interfax.ru/penzenskaya-oblast-nizhnelomovski-raion/ooo-novye-fermy-inn-5827901723-ogrn-1125827000243-e8d6e0155b7341c7ab20f15f92aa92cd
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОПРОД""",ООО ЭКОПРОД,5812006252,"442327, Пензенская обл., Городищенский район, с. Средняя Елюзань, ул. Трудовая, зд. 1А", 53.031571, 45.944651,46.32.1,"Торговля оптовая мясом и мясом птицы, включая субпродукты",https://spark-interfax.ru/penzenskaya-oblast-gorodishchenski-raion/ooo-ekoprod-inn-5812006252-ogrn-1055801006580-06749828aff04cac95f951dd9d19d099
"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ПЕНЗЕНСКОЙ ОБЛАСТИ ""ПЕНЗЕНСКИЙ КОЛЛЕДЖ ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ И КОММЕРЦИИ""",ГАПОУ ПО ПКППИК,1025801362003,"440011, Пензенская обл., г. Пенза, проспект Победы, д. 3", 53.214299, 44.990977,85.21,Образование профессиональное среднее,https://spark-interfax.ru/penzenskaya-oblast-penza/gau-pkppik-inn-5836010410-ogrn-1025801362003-6906d9917404226ae0531b9aa8c04bb6
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕНЗАДИЗЕЛЬМАШ""",АО ПЕНЗАДИЗЕЛЬМАШ,5837022880,"440034, Пензенская обл., г. Пенза, ул. Калинина, д. 128 к. А", 53.160742, 45.004209,28.11.1,"Производство двигателей, кроме авиационных, автомобильных и мотоциклетных",https://spark-interfax.ru/penzenskaya-oblast-penza/ao-penzadizelmash-inn-5837022880-ogrn-1045803507970-a06b038aebf84684a68e4892cb476bd7
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""258""",ООО 258,5834125567,"440061, Пензенская обл., г. Пенза, ул. Пролетарская, д. 10 кв. 298", 53.210654, 45.010545,62.02,Деятельность консультативная и работы в области компьютерных технологий,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-inn-5834125567-ogrn-1205800003320-a1f6885f8c482a4ee053189aa8c0f2a9
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ СОЦИАЛЬНОЙ АДАПТАЦИИ ЛИЧНОСТИ ""КВАРТАЛ ЛУИ""",АНО КВАРТАЛ ЛУИ,1145800000576,"440031, Пензенская обл, г.о. город Пенза, г Пенза, ул Пермская, д. 2Б", 53.165893, 44.958920,88.10,Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,https://spark-interfax.ru/penzenskaya-oblast-penza/ano-kvartal-lui-inn-5837900711-ogrn-1145800000576-6906d991cb2c226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ПЕНЗЕНСКИЙ ГОРОДСКОЙ КОМПЛЕКСНЫЙ ЦЕНТР СРОЧНОЙ СОЦИАЛЬНОЙ ПОМОЩИ НАСЕЛЕНИЮ""",МБУ ПЕНЗЕНСКИЙ ГОРОДСКОЙ КОМПЛЕКСНЫЙ ЦЕНТР СРОЧНОЙ СОЦИАЛЬНОЙ ПОМОЩИ НАСЕЛЕНИЮ,1025801208586,"440066, Пензенская обл., г. Пенза, проезд Виноградный 5-Й, д. 22", 53.222328, 44.939780,88.10,Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,https://spark-interfax.ru/penzenskaya-oblast-penza/mbu-penzenski-gorodskoi-kompleksny-tsentr-srochnoi-sotsialnoi-pomoshchi-naseleniyu-inn-5835014323-ogrn-1025801208586-6906d9917d41226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ПО ПРОФИЛАКТИКЕ ВРЕДНЫХ ПРИВЫЧЕК ""НАУКА И ОБРАЗОВАНИЕ""",АНО НАУКА И ОБРАЗОВАНИЕ,1185800000033,"440028, Пензенская обл., г. Пенза, ул. Беляева, д. 23 кв. 1", 53.224810, 44.987801,88.99,"Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",https://spark-interfax.ru/penzenskaya-oblast-penza/ano-nauka-i-obrazovanie-inn-5835126605-ogrn-1185800000033-6906d991e255226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ПЕНЗЕНСКОЙ ОБЛАСТИ ""ПЕНЗЕНСКИЙ КОЛЛЕДЖ ИНФОРМАЦИОННЫХ И ПРОМЫШЛЕННЫХ ТЕХНОЛОГИЙ (ИТ-КОЛЛЕДЖ)""",ГАПОУ ПО ПЕНЗЕНСКИЙ КОЛЛЕДЖ ИНФОРМАЦИОННЫХ И ПРОМЫШЛЕННЫХ ТЕХНОЛОГИЙ (ИТ-КОЛЛЕДЖ); ГАПОУ ПО ПКИПТ(ИТ-КОЛЛЕДЖ),1035802000959,"440066, Пензенская обл., г. Пенза, проспект Строителей, д. 7", 53.221001, 44.938055,85.21,Образование профессиональное среднее,https://spark-interfax.ru/penzenskaya-oblast-penza/gau-penzenski-kolledzh-informatsionnykh-i-promyshlennykh-tekhnologi-it-kolledzh-gapou-po-pkipt-it-kolledzh-inn-5834007436-ogrn-10358020009-6906d9917460226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАРТ""",ОООСТАРТ,5805012689,"442895, Пензенская обл., Сердобский район, г. Сердобск, ул. Гагарина, зд. 2", 52.463972, 44.194777,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,https://spark-interfax.ru/penzenskaya-oblast-serdobski-raion/ooo-start-inn-5805012689-ogrn-1125805000551-ccb6780d89364ec8b895ea10a7ded9c0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРИЗ""",ООО БРИЗ,5826105623,"442680, Пензенская обл., Никольский район, г. Никольск, ул. Есенина, д. 17", 53.714596, 46.085175,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,https://spark-interfax.ru/penzenskaya-oblast-nikolski-raion/ooo-briz-inn-5826105623-ogrn-1055801520631-b3a27ea794414f31b784ff3b8d1a6acc
"ПЕНЗЕНСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ МОЛОДЕЖНОЙ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""РОССИЙСКИЕ СТУДЕНЧЕСКИЕ ОТРЯДЫ""",ПРО МООО РОССИЙСКИЕ СТУДЕНЧЕСКИЕ ОТРЯДЫ,1135800000247,"440014, Пензенская обл., г. Пенза, ул. Спартаковская, д. 18 офис 25", 53.176663, 45.115418,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/penzenskaya-oblast-penza/oo-rossiskie-studencheskie-otryady-inn-5834900350-ogrn-1135800000247-6906d99158b4226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОКОМПЛЕКС ТЕРНОВСКИЙ""",ООО АГРОКОМПЛЕКС ТЕРНОВСКИЙ,5829000509,"442381, Пензенская обл., Мокшанский район, с/с Плесский, тер. Строение N 2", 53.476119, 44.456692,01.13.1,Выращивание овощей,https://spark-interfax.ru/penzenskaya-oblast-mokshanski-raion/ooo-agrokompleks-ternovski-inn-5829000509-ogrn-1155809000456-dcd267d5d86442fbbc591a406138fadb
"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""АГЕНТСТВО РАЗВИТИЯ НАРОВЧАТСКОГО РАЙОНА""",МАУ АР НАРОВЧАТСКОГО РАЙОНА,5800008544,"442630, Пензенская обл, м.р-н Наровчатский, с.п. Наровчатский сельсовет, с Наровчат, ул М.Горького, д. 38А", 53.879655, 43.696395,70.22,Консультирование по вопросам коммерческой деятельности и управления,https://spark-interfax.ru/penzenskaya-oblast-narovchatski-raion/much-ar-narovchatskogo-raiona-inn-5800008544-ogrn-1245800006803-6906d9915af3226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ОБСЛУЖИВАЮЩИЙ КООПЕРАТИВ ""МЕЧТА""",СПОКМЕЧТА,1145803000474,"442532, Пензенская обл., Кузнецкий район, с. Козляковка, ул. Графская, д. 4", 53.168892, 46.725724,36.00,"Забор, очистка и распределение воды",https://spark-interfax.ru/penzenskaya-oblast-kuznetski-raion/koop-mechta-inn-5803025523-ogrn-1145803000474-6906d991caf2226ae0531b9aa8c04bb6
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕРДОБСКИЙ МАШИНОСТРОИТЕЛЬНЫЙ ЗАВОД""",АО СМЗ,5805008450,"442895, Пензенская обл., Сердобский район, г. Сердобск, ул. Вокзальная, зд. 10", 52.464905, 44.197860,29.32,Производство прочих комплектующих и принадлежностей для автотранспортных средств,https://spark-interfax.ru/penzenskaya-oblast-serdobski-raion/ao-smz-inn-5805008450-ogrn-1055800709910-9afb78fdb7a34de6b8ab009598158496
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ДЕТСКОГО ТЕХНИЧЕСКОГО ТВОРЧЕСТВА""",АНО ФДТТ,1115800000238,"440067, Пензенская обл., г. Пенза, ул. Колхозная, д. 118 кв. 40", 53.223930, 45.043105,93.1,Деятельность в области спорта,https://spark-interfax.ru/penzenskaya-oblast-penza/ano-fdtt-inn-5836141229-ogrn-1115800000238-6906d991b2b8226ae0531b9aa8c04bb6
"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""КОМПАС РАЗВИТИЯ""",БФ КОМПАС РАЗВИТИЯ,1225800003582,"440018, Пензенская обл, г.о. город Пенза, г Пенза, ул Карпинского, д. 40, кв. 85", 53.206998, 44.978566,64.99,"Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",https://spark-interfax.ru/penzenskaya-oblast-penza/bf-kompas-razvitiya-inn-5836898121-ogrn-1225800003582-de784a39b1281a58e053259aa8c0c9ec
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИГ ПИГ ПЕНЗА""",ООО БИГ ПИГ ПЕНЗА,5836691543,"440026, Пензенская обл., г. Пенза, ул. Кирова, стр. 58А", 53.197390, 45.019640,56.10.1,"Деятельность ресторанов и кафе с полным ресторанным обслуживанием, кафетериев, ресторанов быстрого питания и самообслуживания",https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-big-pig-penza-inn-5836691543-ogrn-1195835015089-93a951437a5173e6e0531b9aa8c0f0e9
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗОЛОТОЙ ЛЕВ""",ООО ЗОЛОТОЙ ЛЕВ,5835064571,"440066, Пензенская обл., г. Пенза, проспект Строителей, д. 30 офис 57", 53.220630, 44.931130,69.20,"Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию",https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-zolotoi-lev-inn-5835064571-ogrn-1065835008580-6bc2b7780089459bbe4e430c3cb15cad
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКАДЕМИЯ БИЗНЕСА""",ОООАКАДЕМИЯ БИЗНЕСА,5834058409,"440067, Пензенская обл., г. Пенза, ул. Клары Цеткин, д. 54 офис 81", 53.214092, 45.051233,70.22,Консультирование по вопросам коммерческой деятельности и управления,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-akademiya-biznesa-inn-5834058409-ogrn-1135834001379-2b51b14526c04318a8af8d02939c22de
"ПЕНЗЕНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""РОССИЙСКИЙ СОЮЗ ВЕТЕРАНОВ АФГАНИСТАНА И СПЕЦИАЛЬНЫХ ВОЕННЫХ ОПЕРАЦИЙ""",ПРОО ООО РСВА И СВО,1025800002799,"440052, Пензенская обл., г. Пенза, ул. Калинина, д. 9", 53.179146, 45.013732,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/penzenskaya-oblast-penza/oo-rsva-i-svo-inn-5836110894-ogrn-1025800002799-6906d9916f74226ae0531b9aa8c04bb6
"ПЕНЗЕНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ МОЛОДЫХ ИНВАЛИДОВ ""БРИГАНТИНА НАДЕЖДЫ""",ПРООМИ БРИГАНТИНА НАДЕЖДЫ,1025800010719,"440008, Пензенская обл., г. Пенза, ул. Пушкина, д. 27 офис 63", 53.198223, 45.001769,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/penzenskaya-oblast-penza/oo-brigantina-nadezhdy-inn-5836113648-ogrn-1025800010719-6906d9917385226ae0531b9aa8c04bb6
"ПЕНЗЕНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОВ ""БЛАГОДАТЬ""",ПРООИ БЛАГОДАТЬ,1115800000843,"440000, Пензенская обл., г. Пенза, ул. Кирова, д. 51 офис 308", 53.192143, 45.019887,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/penzenskaya-oblast-penza/oo-blagodat-inn-5834900022-ogrn-1115800000843-6906d991639d226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ПО СОЦИАЛЬНОЙ ПОДДЕРЖКЕ НАСЕЛЕНИЯ ""УСПЕХ""",АНО УСПЕХ,1215800003825,"440062, Пензенская обл, г.о. город Пенза, г Пенза, ул Ладожская, д. 11, кв. 14", 53.218216, 44.928337,88.99,"Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки",https://spark-interfax.ru/penzenskaya-oblast-penza/ano-uspekh-inn-5835138223-ogrn-1215800003825-c1510b13d7dd2fb6e053219aa8c02cd3
"ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СПОРТИВНО-ТЕХНИЧЕСКИЙ ЦЕНТР ГОРОДИЩЕНСКОГО РАЙОНА РЕГИОНАЛЬНОГО ОТДЕЛЕНИЯ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННО-ГОСУДАРСТВЕННОЙ ОРГАНИЗАЦИИ ""ДОБРОВОЛЬНОЕ ОБЩЕСТВО СОДЕЙСТВИЯ АРМИИ, АВИАЦИИ И ФЛОТУ РОССИИ"" ПЕНЗЕНСКОЙ ОБЛАСТИ",ПОУ СТЦ ГОРОДИЩЕНСКОГО РАЙОНА РО ДОСААФ РОССИИ ПЕНЗЕНСКОЙ ОБЛАСТИ,1025800743924,"442310, Пензенская обл., Городищенский район, г. Городище, ул. Советская, д. 63 офис 1", 53.269401, 45.714606,85.42,Образование профессиональное дополнительное,https://spark-interfax.ru/penzenskaya-oblast-gorodishchenski-raion/uch-pou-stts-gorodishchenskogo-raiona-ro-dosaaf-rossii-penzenskoi-oblasti-inn-5812001173-ogrn-1025800743924-6906d9915bc1226ae0531b9aa8c04bb6
СОБРАНИЕ ПРЕДСТАВИТЕЛЕЙ МУНИЦИПАЛЬНОГО РАЙОНА НИКОЛЬСКИЙ РАЙОН ПЕНЗЕНСКОЙ ОБЛАСТИ,СОБРАНИЕ ПРЕДСТАВИТЕЛЕЙ НИКОЛЬСКОГО РАЙОНА ПЕНЗЕНСКОЙ ОБЛАСТИ,1055801520477,"442680, Пензенская обл., Никольский район, г. Никольск, ул. Московская, д. 2", 53.714418, 46.085608,84.11.3,Деятельность органов местного самоуправления по управлению вопросами общего характера,https://spark-interfax.ru/penzenskaya-oblast-nikolski-raion/mku-sobranie-predstavitelei-nikolskogo-raiona-penzenskoi-oblasti-inn-5826105616-ogrn-1055801520477-6906d9918d13226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""НАРОВЧАТСКОЕ ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО""",МУП НАРОВЧАТСКОЕ ЖКХ,5824400729,"442630, Пензенская обл., Наровчатский район, с. Наровчат, ул. Куйбышева, д. 26А", 53.873287, 43.695933,36.00.2,Распределение воды для питьевых и промышленных нужд,https://spark-interfax.ru/penzenskaya-oblast-narovchatski-raion/mup-narovchatskoe-zhkkh-inn-5824400729-ogrn-1085827001600-6906d9914f27226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕКТР""",ООО СПЕКТР,5834021007,"440061, Пензенская обл., г. Пенза, ул. Каракозова, д. 44Ж", 53.213408, 45.015546,31.09,Производство прочей мебели,https://spark-interfax.ru/penzenskaya-oblast-penza/ooo-spektr-inn-5834021007-ogrn-1025801111335-b269666851c04e15a8cfec8ab43f4623
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРОНА""",ООО КОРОНА,5808004189,"442940, Пензенская обл., Бековский район, рабочий пос. Беково, ул. Советская, зд. 32Б офис 0", 52.460633, 43.717303,47.25,Торговля розничная напитками в специализированных магазинах,https://spark-interfax.ru/penzenskaya-oblast-bekovski-raion/ooo-korona-inn-5808004189-ogrn-1075805000325-7e3f0611c0cb4b69b7575046bc14c6e7
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "" ПЕНЗЕНСКАЯ КОНДИТЕРСКАЯ ФАБРИКА """,ЗАО ПЕНЗЕНСКАЯ КОНДИТЕРСКАЯ ФАБРИКА,5837003461,"440034, Пензенская обл., г. Пенза, ул. Калинина, д. 112А", 53.166056, 45.010263,10.82,"Производство какао, шоколада и сахаристых кондитерских изделий",https://spark-interfax.ru/penzenskaya-oblast-penza/ao-penzenskaya-konditerskaya-fabrika-inn-5837003461-ogrn-1025801443667-681eb6a915e14f95b44e451b71794e13
"ОБЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАБИРИНТ""",ООО ЛАБИРИНТ,5805012880,"442895, Пензенская обл., г. Сердобск, ул. Ленина, д. 99", 52.454968, 44.219722,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,https://spark-interfax.ru/penzenskaya-oblast-serdobski-raion/ooo-labirint-inn-5805012880-ogrn-1135805000275-61788992407b7e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМКОМБИНАТ""",ООО ПРОМКОМБИНАТ,7315905158,"433910, Ульяновская обл., Радищевский район, рабочий пос. Радищево, ул. Кооперативная, д. 13 корп. НЕТ офис НЕТ", 52.852357, 47.861969,16.1,Распиловка и строгание древесины,https://spark-interfax.ru/ulyanovskaya-oblast-radishchevski-raion/ooo-promkombinat-inn-7315905158-ogrn-1067313000017-651d8eefedca48c8932f088cd0bc2f99
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАЛЫКЛА ЖГУТКОМПЛЕКТ""",ООО МЖК,7329033796,"433560, Ульяновская обл., Новомалыклинский район, с. Новая Малыкла, ул. Кооперативная, зд. 67", 54.205116, 49.918837,27.90,Производство прочего электрического оборудования,https://spark-interfax.ru/ulyanovskaya-oblast-novomalyklinski-raion/ooo-mzhk-inn-7329033796-ogrn-1207300006638-a6e9e060087f0f31e053189aa8c05e09
